Title,Brand,OS,RAM,CPU,Storage,Screen Size,Resolution,CPU Speed,Model,Wireless Technology,SIM Count,Wireless Provider,Cellular Technology,Camera,Color,Price,Price Before Promotion,Currancy,Rate,URL,IMG,Reviews,Website
Honor 90 Lite Dual-SIM 256GB ROM + 8GB RAM (Only GSM | No CDMA) Factory Unlocked 5G Smartphone (Titanium Silver) - International Version,HONOR,Android 10.0,8 GB,A-Series,256 GB,6.7 Inches,1080 x 2388,"2.0, 2.2 GHz",90 Lite,,,,,,Titanium Silver,"SAR2,149.00",,SAR,4.3 out of 5 stars,https://www.amazon.sa/-/en/Dual-SIM-Factory-Unlocked-Smartphone-Titanium/dp/B0C5Y2QG82/ref=sr_1_23?dib=eyJ2IjoiMSJ9.wiuWPUVaEiY0DwoXkBLXDLWTYcznXcBcBfWRzHJQarw14M6gBL8ejvcT1LkYz5fo4UPQwhmnMo_bDLtP0_dejNFjzySyzewb9TdiaRkKay-Djw-zb0PjG5x6uy8c-eqBziryx4pZP105N0h99o9i_tdEydT-JHdlcWT4hRA_YxlyHH2-RF80f0keYCnBODcVR9kIAOPv9KZnfsIMDcgCkxpttm7QXPlu6CbXiF56ILAb1CQDtOl5SEKFXuDLMyjaTd93fKc8IGpQZTokLwMMb_pREa_Nsa7c-7d3ozd1dX4.4-W7oPrc7RHJvad2VEjqlLm5OFl7qZIEayrh7tQwZ-8&dib_tag=se&qid=1725911358&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-23&language=en_AE,https://m.media-amazon.com/images/I/71-fes1xfML._AC_SL1500_.jpg,[],Amazon SA
"HONOR X7a Mobile Phone Unlocked, 6.74-Inch 90Hz Fullview Display, 50MP Quad Camera with 5330 mAh Battery, 4 GB+128 GB, Android 12 Titanium Silver",HONOR,Mediatek Helio G37,4 GB,Snapdragon,128 GB,6.74 Inches,720 x 1600,"2.1, 2.3, 1.7 GHz",5109AMMH,,,,,,Titanium Silver,"SAR1,535.00",,SAR,4.0 out of 5 stars,https://www.amazon.sa/-/en/HONOR-Unlocked-6-74-Inch-Fullview-Titanium/dp/B0BS6SR1KD/ref=sr_1_46?dib=eyJ2IjoiMSJ9.URE1guSw1xGdlsFyRzFK5heKe5QrmvTY1ygD12DgpVSpTYMF0jlAsRikAahP-fWyIANrVG2-GR1N9AMqYc_z4KqAAP_t4emPMzpCXinSEchNOWtjtYlZnLIFggxlh-O7Wfqd81RiC9bMnAOfsuXm6cEAt4eAOsmbMUX-WZYsv-ozJ5wEa2VwyCPsy75C-0KIHncGA7YQTyUco_Ak79-laivWVgWh34GqLrLPKKJciGIQTasajr3NQF1Rw7KZRpmVGg5AdfizwBFXHjKCHkT8sQTuuov0UjypCsvun4M-KM8.LnZL-HFFgIRSpfqozWnKGiYFSAm4ymMhY3DuXIQ0L74&dib_tag=se&qid=1725911363&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-46&language=en_AE,https://m.media-amazon.com/images/I/61D1-8wHEpL._AC_SL1500_.jpg,"[{'reviewer_name': 'MADUSHAN JAYAKODY', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nThis one 4GB.not 6 GB', 'review_text': '👎👎👎\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 15 March 2023'}]",Amazon SA
"HONOR 90 (Emerald Green, 8GB + 256GB) | India's First Eye Risk-free Display | 200MP Main & 50MP Selfie Camera | Segment FIRST Quad-Curved AMOLED Screen | without Charger",HONOR,Android 13.0,8 GB,Snapdragon,256 GB,6.7 Inches,2560 x 1440,,HONOR 90,,,Unlocked for All Carriers,,,Emerald Green,"1,899.",,SAR,4.0 out of 5 stars,https://www.amazon.sa/-/en/HONOR-Emerald-Risk-free-Display-Quad-Curved/dp/B0CG1299WK/ref=sr_1_21?dib=eyJ2IjoiMSJ9.wiuWPUVaEiY0DwoXkBLXDLWTYcznXcBcBfWRzHJQarw14M6gBL8ejvcT1LkYz5fo4UPQwhmnMo_bDLtP0_dejNFjzySyzewb9TdiaRkKay-Djw-zb0PjG5x6uy8c-eqBziryx4pZP105N0h99o9i_tdEydT-JHdlcWT4hRA_YxlyHH2-RF80f0keYCnBODcVR9kIAOPv9KZnfsIMDcgCkxpttm7QXPlu6CbXiF56ILAb1CQDtOl5SEKFXuDLMyjaTd93fKc8IGpQZTokLwMMb_pREa_Nsa7c-7d3ozd1dX4.4-W7oPrc7RHJvad2VEjqlLm5OFl7qZIEayrh7tQwZ-8&dib_tag=se&qid=1725911358&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-21&language=en_AE,https://m.media-amazon.com/images/I/81uNWyk3PaL._AC_SL1500_.jpg,"[{'reviewer_name': 'ahmed hosam', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nان منتج لسه جديد بل شكل الفعلي لكن شبه جديد جداااااا', 'review_text': 'الجهاز جميل جداا وممتاز اصلي لا غبار عليه شاشه احسن شاشه انا استعملها في كل الاجهزه سواء العليا او العاديه صراحه ملاحظه هو سماعه لسه استريو فقط لكن علي جمال شاشه لايهم قوي شبه جديد الجهاز لكن يقال عليه جديد انا دخلت علي ضمان جهاز اول تشغيل لهو من ٩٨ يوما لكن حالته جديده ومغلف بطاريه تمام سخونه متوسطه في المهام العليا مواد بلاستك لكن لايهم في كفر حمايه هي عيب الوحيذ سماعه واحده فقط ليس استريو لكن صوتها مقبول  تجرّبه جيده جدا شكرا امزون اوجو كتابه حاله الجهاز\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 14 August 2024'}]",Amazon SA
Honor 10 Lite Dual Sim 64Gb Factory Unlocked 4G Lte Smartphone International Version (Sapphire Blue),HONOR,Android 9.0,64 GB,,64 GB,6.21 Inches,,,Honor 10 Lite,,,Unlocked for All Carriers,3G,,Blue,"SAR1,999.00",,SAR,4.6 out of 5 stars,https://www.amazon.sa/-/en/Factory-Unlocked-Smartphone-International-Sapphire/dp/B07L4PVV6Z/ref=sr_1_106?dib=eyJ2IjoiMSJ9.MNayXE2Vg6NOxSRYcqMaqNnfPdy6ktj6fj9ULU6G23fCQeFUM7XOzef0bnMb4HbnabnwHivo_1zkQHm5WkAZKpqQLHmWvpieRoxDyRR1COdhy3NDIvpnRZOAIhTV6u0Dk_tQ5R4mSZW92KastOiZmfH4mmZ89M_GmRd4DKumRxWsWHgZ2ivzjHD23A1zYZ2DB-xBuCT0K-CRvRQkeIh-Gi4k7NTgVlQDs_Tvdjg4bHnEYZD3pY4_WYojPd3DA7kBldJXZB-zR-gUCiQPF37nzgvbXGBfwHv-UZSxosjSQj8.LlG4JHSaKVUPIHQqipxJFIMd5fz4sHnLi9ziUd2DQAE&dib_tag=se&qid=1725911378&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-106&language=en_AE,https://m.media-amazon.com/images/I/61A9AfMdxYL._AC_SL1350_.jpg,[],Amazon SA
"Honor 50 5G VLOG Phone, 128GB ROM, 6GB RAM, Midnight Black + HONOR Magic Watch 2",HONOR,Android 11.0,6 GB,Snapdragon,128 GB,6.57 Inches,1080 x 2340,1.8 GHz,HONOR 50,,,,,,Midnight Black,"1,119.",,SAR,3.9 out of 5 stars,https://www.amazon.sa/-/en/Honor-Phone-128GB-Midnight-HONOR/dp/B09L73Z4NQ/ref=sr_1_49?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-49&language=en_AE,https://m.media-amazon.com/images/I/71UzVBpxy0L._AC_SL1500_.jpg,[],Amazon SA
HONOR Magic V2 5G VER-N49 | 7.92'' foldable OLED screen | 512GB Storage + 16GB RAM | Snapdragon 8 Gen 2 | Dual-SIM Factory Unlocked Android 13 Smartphone (Purple),HONOR,Android 13.0,16 GB,Snapdragon,512 GB,7.92 Inches,2376 x 1060,2.4 GHz,HONOR Magic V2,,,,,,Purple,"SAR4,999.00",,SAR,3.7 out of 5 stars,https://www.amazon.sa/-/en/HONOR-foldable-Snapdragon-Dual-SIM-Smartphone/dp/B0CQRSD5SH/ref=sr_1_19?dib=eyJ2IjoiMSJ9.wiuWPUVaEiY0DwoXkBLXDLWTYcznXcBcBfWRzHJQarw14M6gBL8ejvcT1LkYz5fo4UPQwhmnMo_bDLtP0_dejNFjzySyzewb9TdiaRkKay-Djw-zb0PjG5x6uy8c-eqBziryx4pZP105N0h99o9i_tdEydT-JHdlcWT4hRA_YxlyHH2-RF80f0keYCnBODcVR9kIAOPv9KZnfsIMDcgCkxpttm7QXPlu6CbXiF56ILAb1CQDtOl5SEKFXuDLMyjaTd93fKc8IGpQZTokLwMMb_pREa_Nsa7c-7d3ozd1dX4.4-W7oPrc7RHJvad2VEjqlLm5OFl7qZIEayrh7tQwZ-8&dib_tag=se&qid=1725911358&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-19&language=en_AE,https://m.media-amazon.com/images/I/714oV7dnsQL._AC_SL1500_.jpg,[],Amazon SA
Honor Magic Vs Dual-SIM 512GB ROM + 12GB RAM (Only GSM | No CDMA) Factory Unlocked 5G Smartphone (Cyan) - International Version,HONOR,Android 13.0,12 GB,Snapdragon,512 GB,7.9 Inches,,"2.5, 1.8 GHz",Magic Vs,,,Unlocked for All Carriers,,,Cyan,"SAR10,095.00",,SAR,Previous page of related Sponsored Products,https://www.amazon.sa/-/en/Honor-Dual-SIM-Factory-Unlocked-Smartphone/dp/B0C4QSJ62X/ref=sr_1_72?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-72&language=en_AE,https://m.media-amazon.com/images/I/21hZR2XSzNL.__AC_QL70_ML2_.jpg,[],Amazon SA
HONOR Magic5 Pro 12+512 Meadow Green,HONOR,Android 13.0,12 GB,AMD A Series,12 GB,6.81 Inches,,,Magic 5 Pro,,,Unlocked for All Carriers,5G,,Green,129.,,SAR,3.9 out of 5 stars,https://www.amazon.sa/-/en/HONOR-Magic5-Pro-Meadow-Green/dp/B0C573LN19/ref=sr_1_37?dib=eyJ2IjoiMSJ9.URE1guSw1xGdlsFyRzFK5heKe5QrmvTY1ygD12DgpVSpTYMF0jlAsRikAahP-fWyIANrVG2-GR1N9AMqYc_z4KqAAP_t4emPMzpCXinSEchNOWtjtYlZnLIFggxlh-O7Wfqd81RiC9bMnAOfsuXm6cEAt4eAOsmbMUX-WZYsv-ozJ5wEa2VwyCPsy75C-0KIHncGA7YQTyUco_Ak79-laivWVgWh34GqLrLPKKJciGIQTasajr3NQF1Rw7KZRpmVGg5AdfizwBFXHjKCHkT8sQTuuov0UjypCsvun4M-KM8.LnZL-HFFgIRSpfqozWnKGiYFSAm4ymMhY3DuXIQ0L74&dib_tag=se&qid=1725911363&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-37&language=en_AE,https://m.media-amazon.com/images/I/61gf3WPvl7L.__AC_SX300_SY300_QL70_ML2_.jpg,"[{'reviewer_name': 'ALI ABDULLAH MOHAMMED ALORAINI', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز جدا', 'review_text': 'ممتاز جدا ورائع وجوال كانه هواوي رهيب وخدمات قوقل رائع\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 26 January 2024'}, {'reviewer_name': 'للاسف لم احصل على الهديه بينما في الصوره يحتوي على هديه', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nممتاز ولكن بدون هديه', 'review_text': 'جيدا جدا واتعبني بنقل محادثات واتساب اعمال من هواوي\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 1 October 2023'}, {'reviewer_name': 'Abdul Rahman Al Alahmadi', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nالجوال سيء في استقبال شبكة الهاتف والوايفاي', 'review_text': 'التصوير ممتاز\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 December 2023'}, {'reviewer_name': 'ابوزايد', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\n..', 'review_text': 'لا انصح به\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 20 January 2024'}, {'reviewer_name': 'ابو صقر', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nهونر مجيك برو 5', 'review_text': 'بطارية ضعيفة جدا جدا جدا التصوير سي\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 30 November 2023'}, {'reviewer_name': 'Emad Al-Saba', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nتم ارجاع الطلب', 'review_text': 'لم يكن بحالة جيدة وجاري الارجاع\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 14 September 2023'}, {'reviewer_name': 'احمد', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'ما شاء الله تبارك الله ممتاز واصلي ضمان الوكيل\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 28 October 2023'}]",Amazon SA
Honor 70 DUAL-SIM 256GB ROM + 8GB RAM (GSM | CDMA) Factory Unlocked 5G Smartphone (Midnight Black) - International Version,HONOR,Android 12.0,8 GB,Snapdragon,256 GB,6.67 Inches,1080 x 2400,"2.5, 1.9, 2.4 GHz",70 DUAL SIM,,,,,,Midnight Black,"SAR1,999.00",,SAR,4.3 out of 5 stars,https://www.amazon.sa/-/en/DUAL-SIM-Factory-Unlocked-Smartphone-Midnight/dp/B0BCHWGYN4/ref=sr_1_81?dib=eyJ2IjoiMSJ9.U-AWbuTNx23Jld-X1-yPbmMFMM8T84VsedgIj5nP0rFDaTaRUXXtGfvUML9g313kMBbTUtIg0Cjd6X4PqmEKJZOMJCVHmt4McdMEUndV9ZKg_lB41uqhc56LqMJw5lX8yTyurPvTjVenYa6W0QgDvxetyaQJ0v--eTxrbi5X6xvEXW_IjqghBB2GO3DBjr6jsQd8Ys7TvD2ACa2pfIJN929Y9H9OZX9faMEdNMYJ-nQnID-9yHFV6wCcyCZuf9DdsnevCVLWUog3__ZFKRGiJz3V12c9HXAa0hchSmVv7gQ.Rn94gmnyDvqImwFAap6-5_aCfDbjPh0dbZVOb--IdBQ&dib_tag=se&qid=1725911374&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-81&language=en_AE,https://m.media-amazon.com/images/I/51-oVpi1qaL._AC_SL1500_.jpg,[],Amazon SA
"Honor 9A (Midnight Black, 3GB RAM, 64GB Storage)- Download Apps Through Petal Search",HONOR,Android 10.0,3 GB,Snapdragon,64 GB,6.3 Inches,1600 x 720,2 GHz,Honor 9A,,,,,,Midnight Black,"SAR1,999.00",,SAR,3.5 out of 5 stars,https://www.amazon.sa/-/en/Midnight-Storage-Download-Through-Search/dp/B08BSK1Q6P/ref=sr_1_94?dib=eyJ2IjoiMSJ9.U-AWbuTNx23Jld-X1-yPbmMFMM8T84VsedgIj5nP0rFDaTaRUXXtGfvUML9g313kMBbTUtIg0Cjd6X4PqmEKJZOMJCVHmt4McdMEUndV9ZKg_lB41uqhc56LqMJw5lX8yTyurPvTjVenYa6W0QgDvxetyaQJ0v--eTxrbi5X6xvEXW_IjqghBB2GO3DBjr6jsQd8Ys7TvD2ACa2pfIJN929Y9H9OZX9faMEdNMYJ-nQnID-9yHFV6wCcyCZuf9DdsnevCVLWUog3__ZFKRGiJz3V12c9HXAa0hchSmVv7gQ.Rn94gmnyDvqImwFAap6-5_aCfDbjPh0dbZVOb--IdBQ&dib_tag=se&qid=1725911374&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-94&language=en_AE,https://m.media-amazon.com/images/I/71HUEnUfnOL._AC_SL1500_.jpg,[],Amazon SA
"Honor 8A Dual SIM, 32GB, 2GB RAM, 4G LTE - Black",HONOR,Android 9.0,2 GB,Cortex A7,32 GB,6 Inches,1560 x 720,1.8 GHz,8A,,,,"4G, 2G",,Black,"SAR1,225.00",,SAR,4.5 out of 5 stars,https://www.amazon.sa/-/en/Honor-Dual-SIM-32GB-2GB/dp/B07NTH8F2Y/ref=sr_1_101?dib=eyJ2IjoiMSJ9.MNayXE2Vg6NOxSRYcqMaqNnfPdy6ktj6fj9ULU6G23fCQeFUM7XOzef0bnMb4HbnabnwHivo_1zkQHm5WkAZKpqQLHmWvpieRoxDyRR1COdhy3NDIvpnRZOAIhTV6u0Dk_tQ5R4mSZW92KastOiZmfH4mmZ89M_GmRd4DKumRxWsWHgZ2ivzjHD23A1zYZ2DB-xBuCT0K-CRvRQkeIh-Gi4k7NTgVlQDs_Tvdjg4bHnEYZD3pY4_WYojPd3DA7kBldJXZB-zR-gUCiQPF37nzgvbXGBfwHv-UZSxosjSQj8.LlG4JHSaKVUPIHQqipxJFIMd5fz4sHnLi9ziUd2DQAE&dib_tag=se&qid=1725911378&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-101&language=en_AE,https://m.media-amazon.com/images/I/716GoDYWWHL._AC_SL1500_.jpg,"[{'reviewer_name': 'user-MUP49S', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'جوال ممتازجدا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 3 July 2019'}, {'reviewer_name': 'ZaherAlHbabi', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'ممتازإيجابيات هذا المنتج:ممتاز  واول مرة اشتري جوال من نوع أندرويد\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 27 February 2019'}, {'reviewer_name': 'user-MSXEH7', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'رائعه\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 April 2019'}]",Amazon SA
HONOR 200 Pro 5G Dual SIM 12GB RAM + 512 GB Ocean Cyan - Middle East Version,HONOR,"Android 14, Android",,,512 GB,6.78 Inches,,,HONOR 200 Pro,,,Unlocked for All Carriers,5G,50MP,Cyan,"2,470.",,SAR,Previous page,https://www.amazon.sa/-/en/HONOR-Dual-12GB-Ocean-Cyan/dp/B0D94SQVTB/ref=sr_1_29?dib=eyJ2IjoiMSJ9.URE1guSw1xGdlsFyRzFK5heKe5QrmvTY1ygD12DgpVSpTYMF0jlAsRikAahP-fWyIANrVG2-GR1N9AMqYc_z4KqAAP_t4emPMzpCXinSEchNOWtjtYlZnLIFggxlh-O7Wfqd81RiC9bMnAOfsuXm6cEAt4eAOsmbMUX-WZYsv-ozJ5wEa2VwyCPsy75C-0KIHncGA7YQTyUco_Ak79-laivWVgWh34GqLrLPKKJciGIQTasajr3NQF1Rw7KZRpmVGg5AdfizwBFXHjKCHkT8sQTuuov0UjypCsvun4M-KM8.LnZL-HFFgIRSpfqozWnKGiYFSAm4ymMhY3DuXIQ0L74&dib_tag=se&qid=1725911363&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-29&language=en_AE,https://m.media-amazon.com/images/I/61pRiBZxDrL._AC_SL1500_.jpg,[],Amazon SA
HONOR X6b 6GB+256GB Starry Purple,HONOR,"MagicOS 8.0, Android T",256 GB,,6 GB,6.56 Inches,,,Judy-L52F,,,Unlocked for All Carriers,4G,,Purple,SAR478.00,,SAR,Previous page,https://www.amazon.sa/-/en/HONOR-X6b-256GB-Starry-Purple/dp/B0DBVM19GB/ref=sr_1_54?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-54&language=en_AE,https://m.media-amazon.com/images/I/31Sf04T1WZL.__AC_SX300_SY300_QL70_ML2_.jpg,[],Amazon SA
HONOR X6a 4GB RAM 128GB 4G LTE Cyan Lake,HONOR,Android 13.0,4 GB,Snapdragon,4 GB,6.4 Inches,720 x 1600,,HONOR X6a,,,Unlocked for All Carriers,,,Cyan,"1,899.",,SAR,4.3 out of 5 stars,https://www.amazon.sa/-/en/HONOR-X6a-128GB-Cyan-Lake/dp/B0CGLVMK4Y/ref=sr_1_3?dib=eyJ2IjoiMSJ9.wiuWPUVaEiY0DwoXkBLXDLWTYcznXcBcBfWRzHJQarw14M6gBL8ejvcT1LkYz5fo4UPQwhmnMo_bDLtP0_dejNFjzySyzewb9TdiaRkKay-Djw-zb0PjG5x6uy8c-eqBziryx4pZP105N0h99o9i_tdEydT-JHdlcWT4hRA_YxlyHH2-RF80f0keYCnBODcVR9kIAOPv9KZnfsIMDcgCkxpttm7QXPlu6CbXiF56ILAb1CQDtOl5SEKFXuDLMyjaTd93fKc8IGpQZTokLwMMb_pREa_Nsa7c-7d3ozd1dX4.4-W7oPrc7RHJvad2VEjqlLm5OFl7qZIEayrh7tQwZ-8&dib_tag=se&qid=1725911358&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-3&language=en_AE,https://m.media-amazon.com/images/I/61DyvVeQ6IL._AC_SL1500_.jpg,"[{'reviewer_name': 'نايف الحازمي', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجيد', 'review_text': 'ممتاز علي سعره\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 19 August 2024'}, {'reviewer_name': 'خالد العنزي', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nجيدحدا', 'review_text': 'طلبت 2 تحت الاستخدام\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 14 June 2024'}, {'reviewer_name': 'جوال ممتاز جدا وسعره مناسب انصح بشراؤه', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nسعره ممتاز', 'review_text': 'جهاز مناسب من ناحية السعر ومن ناحيه انه جهاز عملي\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 29 July 2024'}, {'reviewer_name': 'Md Apon', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nvery good', 'review_text': 'very good\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 27 August 2024'}, {'reviewer_name': 'm7mmd.salim44@', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nيكون شبكة الإنترنت بسرعه البرق', 'review_text': 'اللذي لم احبه في هذا المنتج بطئ النت\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 August 2024'}, {'reviewer_name': 'محمد كمال', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nرائع', 'review_text': 'خامه ممتازه\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 2 August 2024'}, {'reviewer_name': 'ابو ا.', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nجميل', 'review_text': 'جميل\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 1 August 2024'}, {'reviewer_name': 'Asad Hayat', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nAmazing phone in price tag', 'review_text': 'First time i buy phone from amazon, great phone, original\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 21 July 2024'}]",Amazon SA
